iata1,lat1,long1
EBU,45.54127195,4.29688692
PZA,5.87773108,-71.88477845
BVS,-1.66661573,-50.46652024
ICY,59.99982811,-141.2496371
GBD,38.3471161,-98.86392282
ESM,0.96663483,-79.6247899
FSM,35.33600075,-94.36976699
VPY,-19.13325057,33.48323146
YLY,49.10070663,-122.6305004
MBT,12.36663482,123.0663484
KWO,-7.98328875,142.8163293
CNM,32.33708937,-104.2624904
SWS,51.63317416,-3.94996179
*MC,-1.26663481,35.03325056
HOB,32.68848357,-103.216673
INU,-0.53330785,166.9162529
PRM,37.13319327,-8.53326966
HBU,46.10208173,91.58588616
BKP,-20.49992359,138.4996753
NPT,41.53069135,-71.28231472
DRM,41.14984719,24.16655844
BYX,-13.1999427,136.2330023
KWJ,35.12320473,126.8105042
AKV,60.73315507,-78.58309777
YOJ,58.61814361,-117.1680481
LDH,-31.53741404,159.0792972
TNB,-1.91665393,116.1996944
OLJ,-14.9999427,166.4995989
KDZ,7.33051947,80.64144383
NKT,34.9024446,-76.88090143
MGV,-18.61661572,126.8663675
TCT,62.99260885,-156.0651451
MKR,-26.59990449,118.5496753
BZM,-17.6960466,45.08766232
PRK,-29.66659662,22.69990449
ONQ,41.51653932,32.0998854
NOV,-12.80551946,15.75716194
SIS,-27.91655843,22.98323147
AXK,13.86657752,46.29986631
DNE,32.7499045,-97.38305958
GAX,-2.76663483,9.98330785
AME,-15.83325055,37.58319327
PAB,31.31653933,76.83311687
KKZ,11.63325056,102.9664056
NCI,8.48330785,-76.749809
BFX,5.48330785,10.39996179
WST,41.34929335,-71.8037051
HUF,39.45429716,-87.30727653
NEK,9.06663483,36.49990449
DOR,14.03325055,-0.03328876
COZ,18.89994268,-70.71646294
KMH,-27.46655843,23.46657753
BVY,42.54986629,-70.88313596
IPT,41.2420932,-76.92032084
EDB,18.28326965,30.83325057
CPC,-40.06655843,-71.13311686
SFS,14.7854851,120.2669404
TQN,36.76655844,69.53313596
CAC,-24.94990449,-53.46652023
YNF,48.94681053,-57.94371657
GTO,0.6499618,122.9163483
CWC,48.26653932,25.96655844
TYE,61.01648204,-151.3329259
RCP,57.08290678,-157.8051566
ALI,27.7498854,-98.06642474
BWL,36.7999045,-97.28307867
TIR,13.63326966,79.54978991
LAU,-2.24994268,40.91155461
MLX,38.35433536,38.25349502
NCA,21.93323146,-71.98315507
MAM,25.77020625,-97.5233766
NVI,40.11485866,65.1589572
HCN,21.93323146,120.8330214
FIZ,-18.17824674,125.5538388
MJM,-6.14994269,23.63325057
PAG,7.82664246,123.4571619
TPC,-1.41663483,-76.78309777
UTS,65.4497899,52.2998663
CCT,-39.4999045,-68.91646294
PCR,6.18328875,-67.63315507
WCR,67.50538578,-148.4995989
FVM,33.8126986,35.4901948
IFA,42.51652023,-93.26642473
SPD,25.78326966,88.89975171
PKV,57.81652023,28.2999236
MCJ,11.39163481,-72.24144384
LSA,-8.36384643,151.024618
ILD,41.72790297,0.53525592
YZC,57.43315506,-121.3330405
SAB,17.64992359,-63.21646294
CHD,33.30767761,-111.6552903
TBO,-5.07244078,32.83739494
WIN,-22.34994269,143.0663102
VLY,53.24816653,-4.53523681
DWB,-16.09996179,45.36652023
MNZ,38.72182962,-77.51785714
TTU,35.58323147,-5.31663481
JMU,46.83317416,130.3496562
ITK,-9.29994269,148.1995989
LKG,4.23328876,34.3498854
KKR,-15.78328876,-146.6663102
SDD,-14.92436973,13.57660427
DOC,57.86648204,-4.03326966
LKK,59.81648203,-158.8329259
IFJ,66.05786858,-23.13517951
PEV,45.9893239,18.24213139
BBA,-45.91655843,-71.69478609
MBO,13.21134453,120.6030367
RUM,27.31655844,86.53309777
NRG,-32.93325055,117.1663865
WPU,-54.9498472,-68.2498281
ESP,40.98323147,-75.1997899
CRT,33.13321236,-91.96644384
GGM,0.26665392,34.76653932
POY,44.74984719,-108.7663865
VIC,45.57152404,11.52690984
JAQ,-5.5999618,151.516272
YDV,51.7498281,-96.73309778
DGE,-32.56655842,149.6162911
FNI,43.7498663,4.41663481
YTG,50.88317416,-126.7996753
HFA,32.81098165,35.04155842
PUG,-32.49992359,137.766291
NLF,-9.58326966,143.7829641
BCT,26.34992359,-80.08309778
ZGI,54.68319327,-94.16642473
YLB,54.76650112,-112.0163675
TAR,40.51707409,17.39965622
KXU,-16.33940029,-144.4026738
HCQ,-18.23325057,127.6663292
YHC,51.73315507,-128.1163292
KTL,0.99998089,34.9999045
MWA,37.75181436,-89.01617646
HEK,50.21653933,127.4330214
AXL,-19.08323146,136.6663292
NML,57.0590145,-111.5783422
PVC,42.07179142,-70.22148586
BLU,39.2498663,-120.7163674
MUE,20.01245223,-155.6729564
TLQ,43.0301757,89.09696332
WBR,43.6998472,-85.48309778
OZL,29.22295644,-13.45215812
HHQ,12.63048127,99.95420167
HUZ,23.08326966,114.3663483
KRO,55.43319326,65.2998472
KHK,29.26157371,50.323453
CYG,-36.24986629,147.8995989
GPS,-0.43470205,-90.28252481
WOW,61.83317417,-150.166272
UAP,-9.51107715,-139.9163102
RBV,-8.16548891,157.6390565
THL,20.44990449,99.94973261
KOV,53.31652023,69.39980901
UEO,26.36516424,126.7191176
SIF,26.99988539,85.53311686
YQI,43.83317417,-66.08313597
BIM,25.69990449,-79.28313597
BCE,37.70099312,-112.1349694
HED,55.83317416,-160.832945
PPR,0.83330785,100.3663866
AID,40.16653932,-85.68311688
TBV,10.03882734,169.9467914
LLF,26.70074483,111.957181
WVN,53.50456454,8.05330404
*MM,-1.28330785,35.06659662
CDQ,-18.29994269,142.249618
ATY,44.90872803,-97.15393429
MOG,20.53326965,99.26642475
EOS,36.86653933,-94.36644383
TGI,-9.29994269,-76.01648203
PGN,-6.29994268,144.199618
MTV,-13.66661572,167.6662529
YWO,65.75815506,-111.2496944
CBW,-24.00183345,-52.35624522
SLK,44.3826394,-74.2064553
CTT,43.2498472,5.78330785
MVJ,18.02160045,-77.49505346
AGD,-1.38328876,133.8663484
UGI,57.88315506,-153.499618
VAV,-18.58326966,-173.9662529
ABN,5.49998089,-54.08319326
FLS,-40.09486248,147.996314
OCH,31.58325055,-94.6997326
GES,6.10937737,125.2344156
LGY,8.51659662,-71.3998281
KSR,56.23315507,-160.2326585
WPM,-8.81659663,143.0329641
JRH,26.72853321,94.17754009
MZI,14.50828875,-4.08495033
DVT,33.68376622,-112.0830596
VSG,48.56653933,39.33323146
GAN,-0.68330786,73.16648204
CKE,38.93462566,-122.621906
YPN,49.83317416,-64.28313597
SDI,-5.5499427,146.4996371
BTU,3.17498088,113.0427617
CWG,32.84014514,-84.88229563
BXU,8.95135599,125.4835943
HKV,41.87154315,25.60462183
YZP,53.25429717,-131.8124141
SOP,35.17987012,-79.57563024
PDT,45.69820473,-118.8358098
XCH,-10.4999427,105.6664056
MBY,39.46375094,-92.42641328
EKA,40.80487012,-124.1146868
ILP,-22.58966768,167.447097
YDS,50.33319327,-124.9996753
MYW,-10.33882734,40.19346828
YTJ,48.7498854,-87.16644383
YRI,47.83321236,-69.53313596
PVI,-23.06659663,-52.46653933
LZY,29.62184873,94.38838806
MQS,12.88825437,-61.18177996
KWM,-15.48741405,141.7479946
ZXT,40.48487393,49.98346065
AAM,-24.79990449,31.53323147
RUD,36.37987012,55.91625285
CDT,24.45077577,54.3923726
PTT,37.71657752,-98.7497326
JLA,60.48317417,-149.8495989
TWD,48.11653933,-122.7663483
MLT,45.64984719,-68.71650112
HZB,50.61652023,2.64998089
SMN,45.18317417,-113.9163483
IDI,40.61653932,-79.14980899
QSF,36.18128341,5.33107333
BIZ,-5.28328875,142.0163101
HNK,-18.38325056,146.282945
SIO,-40.83569517,145.0812834
PAN,6.77715813,101.1580405
FFL,40.93321237,-91.9497708
PMD,34.6273682,-118.0830023
HHZ,-17.53326966,-142.532945
LUQ,-33.27433155,-66.35844154
CIJ,-11.02631779,-68.75259739
CNW,31.91653933,-97.13307868
NTB,59.58317417,9.28326965
MNI,16.74992359,-62.23315507
OWD,41.9998854,-70.99978991
ZFM,67.44980899,-134.8830023
NNR,53.23040488,-9.46770435
AGX,10.9999618,71.9998281
GWS,39.50569135,-107.3088999
AGN,57.5037433,-134.5830023
KRP,56.2998472,9.11659663
EMS,-9.44994268,148.8662911
OXR,34.20097401,-119.2060542
SMV,46.5340336,9.88412909
WHT,29.31657753,-96.09975171
WWK,-3.58579067,143.6729565
BFA,-20.2326967,-58.17009166
MIZ,-13.99996179,134.0996562
SSN,37.4498663,127.1163484
HDM,34.86462948,48.54791824
OHH,53.51653933,142.8829641
CBL,8.12801755,-63.53731855
YBQ,48.98319327,-123.6496753
ALN,38.89153933,-90.04807103
PCB,-6.34996179,106.7663674
ONB,-8.58328876,147.199618
MBK,-10.05744843,-54.93260122
CPN,-10.18326965,148.366272
CVN,34.42711993,-103.0786478
UGB,57.55204353,-157.5507066
XKH,19.2999236,103.3663865
NON,-0.68050036,174.3495607
TML,9.40691367,-0.87914437
JFN,41.73323146,-80.76646294
GGN,6.13326965,-5.93330785
CXL,32.66653933,-115.5163865
IXS,24.91214666,92.98114972
RGS,42.35735293,-3.62079831
BHU,21.75492742,72.18426279
DEA,29.96046599,70.48510311
KIE,-6.31661572,155.7162719
BNL,33.24986631,-81.38313597
RIM,-5.9999427,-77.9997708
TRA,24.6499045,124.6996753
MOM,17.74990449,-12.49996179
PSZ,-18.96657753,-57.79984719
YZS,64.1998281,-83.36642473
AOU,14.7999236,106.8330596
RBX,6.84969442,29.65129869
PGM,59.34980899,-151.832945
TBD,2.76663483,-77.69977081
LSW,5.16663482,97.16642474
KSD,59.36149731,13.46940412
QQB,60.1498854,-154.6163101
WCA,-42.49984719,-73.83311686
CIO,-23.43437737,-57.4181436
BBG,3.16661572,172.7495798
BBM,13.11663483,103.1997135
SZS,-46.99984719,167.8662719
SGT,34.4998854,-91.53311688
IQN,36.0998663,107.7830787
SER,38.96653933,-85.88307868
FZO,51.51652023,-2.58328875
PIC,21.88326965,-72.09980901
LEP,-21.46661573,-42.66652023
DOB,-5.74996179,133.9996753
KTC,8.16663483,-5.16663482
MTP,41.07433154,-71.9233957
TLY,44.81459128,136.2913293
SIZ,-2.99994269,142.0496562
NRI,35.16657753,-99.83307868
BCL,10.83328876,-82.96644384
BMM,2.07582123,11.4907563
LKN,68.15339953,13.60880442
*DS,-4.13479755,39.34148203
EHM,58.64707791,-162.0601604
OTH,43.41875477,-124.2397059
BMY,-19.7499236,163.666272
KOH,-15.96657753,142.4162911
KBD,-17.33325057,124.3496562
CHY,-6.99998088,156.666291
IRC,65.82897248,-144.0635409
VRU,-26.91657752,24.74988539
TXG,24.14994269,120.6457792
EWK,38.03319327,-97.36638654
CXQ,-18.86659662,125.9163483
HZH,26.33491213,109.1496944
GBZ,-36.24986629,175.4162338
GOU,9.33603895,13.37549655
JSY,37.42265086,24.95076393
CPB,8.63330785,-77.33313597
YPQ,44.29984719,-78.31644384
ZFN,64.91648203,-125.5663293
WYA,-33.06044689,137.5101795
SJS,-17.82713903,-60.7381398
KEN,7.88330786,-11.18325056
IRD,24.13326965,89.0525592
OAN,15.50437356,-86.57446523
SLD,48.63317416,19.13325057
KKX,28.43325055,130.0080023
IMM,26.41655844,-81.41642474
SIY,41.73323146,-122.5330405
DIK,46.83317416,-102.8997135
OND,-17.91657752,15.99992359
BIU,65.64121466,-23.5460466
MGJ,41.51653932,-74.26644384
TJN,-15.85049655,-142.2665775
PIF,22.66655842,120.4830023
BRW,71.28311688,-156.7690221
TDX,12.26797173,102.316673
MGS,-21.93323146,-157.9329259
YSY,71.9998281,-124.9996753
BXO,46.96650113,8.38326965
BIW,-19.56657753,127.1663675
AGK,-6.40330403,143.8462758
FRQ,-5.41661572,141.6996371
TNE,30.54098547,130.9538388
OHE,52.91625285,122.4218869
AAD,18.04996179,30.9499045
NCS,-27.77406417,29.98991595
BKW,37.78183728,-81.12393046
TBH,12.36663482,121.9996753
HUT,38.06791443,-97.86084796
WES,7.28330785,-10.48326966
OBS,44.66653932,4.6999618
IAA,67.43313597,86.63307867
LNB,-16.58325056,168.1828877
BWU,-33.91655842,151.0329259
ESA,-9.73326965,150.816291
YKC,44.2498854,-76.59980901
AOH,40.76653933,-84.0997517
YQV,51.21652023,-102.4663865
LVP,26.81017952,53.35593964
MZV,4.03326966,114.7996753
MPY,3.66663483,-54.03317416
JOH,-31.61653932,29.53321236
ODN,4.03326966,115.0663865
SGS,5.23326965,121.1496944
CHL,44.49986631,-114.2496944
LKP,44.28317417,-73.98311688
MVW,48.41653933,-122.3330214
NGY,9.99247631,-84.21091385
CLA,23.43741404,91.19197859
ATC,24.62853322,-75.67116118
KMP,-26.53349884,18.09992359
WMC,40.96655843,-117.7330405
MRM,-9.16661572,147.5995989
CRH,-27.99992359,152.166291
RIL,39.53319327,-107.7830787
AUR,44.89738349,2.41804812
RHE,49.31069517,4.05051564
SOH,9.1999618,-71.76646294
MUZ,-1.49719249,33.79990449
HOX,24.86659663,94.91642474
MXY,61.43898013,-142.9235294
ADU,38.24988539,48.2998854
MLG,-7.93326965,112.7163484
OSM,36.30739113,43.14929335
BDD,-10.14992359,142.1829832
LUH,30.8998854,75.849809
PXR,14.86661572,103.4997135
MPK,34.7565699,126.384683
KAP,-8.4999236,22.66655842
VLM,-21.24992359,-63.4998472
KIW,-12.83938119,28.23048127
MCU,46.34988539,2.59996179
MFW,-21.9721352,35.59153933
HBA,-42.83319326,147.482945
IZA,-21.51130633,-43.17289914
CGU,8.30494652,-62.73426279
LTX,-0.9010886,-78.60229182
PPW,59.41650114,-2.8999618
CMZ,-17.84994269,35.3998854
SCT,12.49996179,53.9998281
HAD,56.68315507,12.81938502
BVL,-13.58325055,-63.58315507
ESL,46.36650114,44.33319327
*MA,-1.30278837,35.55171885
NSL,43.9865546,-95.78221923
KYZ,51.69986631,94.46642474
DWD,24.44965621,44.12097019
WUU,7.74631396,27.9851986
OMM,18.13326966,55.26652023
PMZ,8.95301757,-83.47007257
BRB,-2.83326966,-42.83319326
NRA,-34.70156607,146.524618
SGJ,-10.46659663,150.1495989
PGS,35.53321237,-113.4163866
PST,20.74990449,-75.66646294
THV,39.9499045,-76.71646294
AFA,-34.58903742,-68.40034376
WFD,53.33789151,-2.14887317
YCK,67.16648203,-125.9996562
PHR,-18.19990449,178.0495416
YCM,43.19988539,-79.16642474
MSS,44.93766232,-74.84644765
SME,37.08323146,-84.5997708
SQO,64.96203207,17.79992359
TWH,33.4249045,-118.5080214
PVA,13.34994269,-81.34978991
UMB,53.37650878,-167.8870703
MOA,20.49992359,-74.88311688
PYR,37.92072191,21.29243697
YRR,50.41650114,-125.1663483
LNI,70.91648204,-153.2496371
AOO,40.29711611,-78.31976698
ESI,-14.9999427,-43.9998472
SJX,18.29994269,-88.33309777
VOK,43.93321236,-90.28309777
DHB,48.62068372,-123.0027502
*LD,0.13177998,37.26531702
NEW,30.0393621,-90.02641329
GIT,-2.79998089,32.19992359
SHC,12.98325056,39.13321237
YAJ,48.79984719,-123.1996753
VAL,-13.33326965,-39.08319327
CWT,-33.85490832,148.6462758
NUL,64.72757829,-158.0762796
TOG,59.05651258,-160.3817991
BKY,-2.29996179,28.81655843
JXA,45.29237967,131.1916157
WSZ,-41.73959127,171.5814935
EGS,65.28317416,-14.40131779
PZY,48.63317416,17.83326965
MOI,-19.4999427,-157.999618
SAX,8.03330785,-78.08313596
ASQ,39.46655844,-117.1663865
RNE,46.05320854,4.00078303
LOH,-3.99356377,-79.37337661
BYR,57.11648203,10.9999618
YJF,60.24980899,-123.4663293
FEA,60.58315506,-0.96663483
SOC,-7.49994269,109.9997326
TIS,-10.4999427,142.0496562
AII,11.14996179,42.71653933
CBF,41.26655844,-95.86638655
FBK,64.83317416,-147.6996371
LHV,41.13323146,-77.4497899
EUX,17.49299083,-62.97759739
GNG,42.93323146,-114.7163675
LOC,-33.54986629,135.7496562
OCC,-0.46661572,-76.93309778
OSN,37.08323146,127.0329832
YSN,50.68321236,-119.2330405
TYF,60.13315506,12.9999236
ONH,42.48265851,-75.00034377
YSC,45.41653933,-71.89978991
PET,-31.71795262,-52.32427425
MBD,-25.81655842,25.4998854
KDG,41.6274064,25.33326966
MOS,64.69537815,-162.0429144
GEL,-28.28101602,-54.16787622
SNY,41.09931244,-102.9822192
RMP,65.50817416,-150.139916
BFV,15.22689075,103.2550038
WUZ,23.49992359,111.3330596
UTN,-28.40047745,21.25324674
IMK,29.96653933,81.81646293
MAK,9.55548127,31.64432772
BXL,-16.74992359,178.9995607
INB,17.54713521,-88.29975171
NKY,-4.21661572,13.29992359
VRL,41.2998472,-7.74998089
LDJ,40.61653932,-74.2497708
KLQ,-2.68332696,103.8997517
MAX,15.59300992,-13.3235294
BOU,47.1498472,2.41661572
MNA,4.04994268,126.6996944
PZI,21.9999236,102.9997517
OMH,37.61653933,45.08319326
AXB,44.25234912,-75.90120319
GIR,4.29998088,-74.79980901
PLA,3.2999427,-75.69980901
BAT,-20.54994269,-48.54986631
CHH,-6.21663481,-77.8497708
POW,45.51652024,13.58325055
IWJ,34.67291824,131.7924179
BOT,-7.23328876,141.0829641
XPR,43.01653933,-102.5164056
PJG,26.96659662,64.09984719
PLO,-34.60599693,135.880233
TGJ,-20.99994269,167.7995798
DTE,14.13328876,122.9830405
EBD,13.15966384,30.23405271
CSK,12.39992359,-16.74992359
HAB,34.14986631,-88.09978991
RUA,3.03328875,30.93323146
ABR,45.4523491,-98.42584032
OLC,-3.46942321,-68.95811687
WJR,1.76665392,40.5998663
BUB,41.78319327,-99.13309777
LSN,37.06655842,-120.8496944
CZN,62.07066462,-142.0496562
CCB,34.11377004,-117.6885791
CEM,65.57452252,-144.7815699
MFK,26.16657753,119.9163484
RNA,-9.8644194,161.9826394
AGJ,26.58964858,127.2377578
VYS,41.33319327,-89.13311686
BZP,-15.21657752,144.632945
TFI,-9.04996179,149.3329641
SLF,20.46657753,45.61655842
MVH,-30.7498854,152.899618
EAL,9.33328875,166.8468105
PUM,-4.18326966,121.6163674
SHY,-3.99998089,33.41653932
UTR,17.66934682,100.243602
URU,-9.49996179,148.566291
FEB,29.23321237,81.21646294
TGK,47.19488158,38.85487012
PRO,41.84988539,-94.09973261
TTD,45.89988539,-122.6496944
BWS,48.96652023,-122.8330405
NAW,6.51663482,101.7497326
JIK,37.6826585,26.34682962
STC,45.5498663,-94.16642473
SBM,43.77152404,-87.85198623
ABK,6.73384262,44.26598547
RNL,-11.66659662,160.2995798
YAO,3.83359433,11.5235294
AOG,41.16652023,123.0330023
SEQ,-0.79996179,114.0663484
SCI,7.76659663,-72.23313596
WRE,-35.77213521,174.3606761
DEI,-3.7999618,55.66650112
LZM,-9.04996179,18.08325055
YXF,59.03319326,-122.4330023
TPQ,21.4999045,-104.8997326
MNU,16.44161572,97.66919403
YDJ,58.66037049,-102.539152
TKF,39.32486631,-120.1413484
KMV,23.18325057,94.0497708
AAP,29.83321236,-95.66642475
CMU,-5.99386935,144.9740833
ZBR,25.33326966,60.66652023
TCQ,-18.06325437,-70.2787242
NLS,-18.05076392,128.8954927
AVX,33.34153933,-118.3149924
CRB,-29.5498854,148.5829641
IAQ,28.93321236,50.83321237
YAQ,48.81652023,-123.6163292
MWD,32.5498854,71.5498281
DUG,31.46848738,-109.603304
YWN,55.2498472,-85.11646294
BTA,4.54079449,13.72746369
KNB,37.0498854,-112.5330596
BIT,28.99990449,80.49980899
CSH,65.02923986,35.73323146
CMM,17.45826966,-90.05311305
KHU,49.0998472,33.4498854
GVX,60.59369746,16.95464094
MIC,45.06182199,-93.3536287
ELD,33.22047364,-92.81447668
VLU,56.38315507,30.61655843
EPI,-16.71657753,168.2495798
MLR,-37.48321236,140.016291
CMD,-34.62822765,148.0429526
AWB,-8.01663481,142.7496371
SCS,60.13315506,-1.13330786
MKZ,2.26415201,102.2530749
LEF,-29.78325055,28.58325057
MKS,11.68326966,38.1499045
MTZ,33.23325056,35.74990449
ONE,-9.16661572,161.0662529
WHS,60.36652024,-0.98330785
LPO,41.59984719,-86.71644383
PZK,-10.88330785,-165.8162338
HDH,21.46661573,-157.9662719
VLG,-38.01657753,-57.58315507
CHN,37.01682581,127.9329832
OAM,-44.96928951,171.0829068
RIA,-29.71048509,-53.68733766
CHJ,-20.1999236,32.64992359
AMY,-17.68326966,45.66652023
SCD,14.91606187,-87.26642474
TJU,37.98821619,69.8064935
STH,-17.83326965,142.5829641
RMB,24.2499236,55.78315507
YWY,63.21038959,-123.4383117
LWY,4.91665392,115.4163484
ADF,37.74986631,38.26655843
RIJ,-6.0499618,-77.1497899
RDA,-18.94990449,135.1663293
MQV,35.8999045,0.08330785
OSY,64.46648203,11.59996179
NBB,3.33328876,-70.33315507
TKA,62.32202062,-150.0896104
FRZ,51.1143048,9.28579066
PUD,-47.7498472,-65.91646294
KSO,40.44625668,21.28212374
CYC,17.66659663,-88.83311688
JAF,9.79159663,80.0747899
BRR,57.02314743,-7.44024063
TNN,22.95189075,120.1996753
DIW,5.99077539,80.73311688
NSV,-26.41655844,153.032945
DUC,34.47209701,-97.95945376
BFH,-25.40242549,-49.23374713
BDT,4.08328876,22.4499236
RMG,34.35126049,-85.15840334
TJK,40.30210083,36.36766614
SGW,43.83317417,-83.66642474
DRI,30.84992359,-93.28309777
MRO,-40.57987012,175.389534
YPG,49.96650114,-98.2997326
DNL,33.46655842,-81.96646294
ORC,4.89998089,-71.33313596
CRC,4.76665392,-75.93311687
MAL,-1.83328876,125.9163483
MDN,38.73323147,-85.38311687
GXF,15.98325057,48.9498472
JOL,6.05523299,121.0085752
SNH,-28.6498854,151.9495989
AIT,-18.8499236,-159.7495989
PEM,-12.58326966,-69.23313597
JIM,7.65441176,36.82098928
PBU,27.33323146,97.41640564
LSO,46.4998854,-1.78332696
YSM,60.01650113,-111.9663483
XJN,-6.15303666,106.848644
BMW,21.31661572,1.03332695
BYD,14.13328876,46.54984719
FLI,66.01398012,-23.44102367
MLO,36.69597019,24.4749236
TMW,-31.08185636,150.8451681
BEJ,2.16663481,117.6996944
TOH,-13.16659663,166.7495798
BHP,27.18323146,87.0497899
PLC,8.41661573,-75.5997708
PLI,12.3499618,-61.23317416
BKL,41.51682581,-81.68313596
DBS,44.16652024,-112.2330596
WTS,-18.75716195,46.05429717
BPT,29.95072574,-94.01974788
BAM,40.63321236,-116.9330214
SZV,31.29992359,120.6330023
NIU,-16.12076011,-146.3732429
KIL,-8.39994269,28.0498854
GRW,39.0499045,-28.0498854
MVA,65.65565316,-16.91797172
MDY,28.1998854,-177.3829068
MUT,41.36653933,-91.14476698
LEK,11.33325055,-12.29719249
EVG,62.03313597,14.3499236
SXH,-9.98330785,151.1829259
OTD,8.66659663,-79.56646293
HUM,29.56684491,-90.66061879
CIR,36.9998663,-89.18307867
CDD,15.3221734,-83.60254009
ACP,37.35435445,46.14957982
IKS,71.69982811,128.8996753
PNG,-25.51655844,-48.4998472
MGN,9.2880252,-74.84478609
MTE,-1.98328876,-54.06652024
GLP,-5.28328875,141.5162911
MRZ,-29.49826203,149.8451872
BHQ,-32.00156607,141.4663293
SSE,17.63325055,75.93311687
YOS,44.59016424,-80.83728036
CIB,33.40599694,-118.4135982
YXZ,47.96235675,-84.78558059
GTE,-13.9721734,136.4529603
ELC,-12.01661573,135.5663102
SDG,35.35015278,46.96266232
NBA,-6.24998089,145.232945
PTG,-23.91657753,29.96653933
XLF,58.9998472,-68.99982811
CCI,-27.18128341,-52.05040106
GCH,30.33323146,50.81653933
DOP,28.99990449,82.81644384
PPQ,-40.89986631,174.9829068
SMP,-4.56663483,151.966272
PGL,30.38325057,-88.51644383
OES,-40.73319327,-64.94982811
TKG,-5.53326966,105.1163675
PRA,-31.79490067,-60.47985101
SDN,61.76648203,6.21663481
AJK,34.13325056,49.83317416
JEE,18.66216576,-74.1694996
JAK,18.24046981,-72.51841099
GVN,48.93317416,140.3329641
ASH,42.77876239,-71.50926279
RMK,-34.19988539,140.6829832
ORE,47.89681054,2.16331167
CCV,-16.19994268,167.4995798
PDC,-21.31661572,164.9995989
SYO,38.80932008,139.7902024
SDB,-33.06657753,17.99994268
AIN,70.63315507,-160.0329259
PHG,5.03330785,6.83330785
GLF,8.65135598,-83.18061496
TJA,-21.55410617,-64.74562642
RAT,62.49980899,76.9997899
TTB,39.91902215,9.68244841
CEV,39.64990449,-85.13307867
SMY,13.16659663,-13.16659663
SBV,-5.33330785,155.0162911
FBU,59.90265469,10.61665392
TIG,-2.59996179,149.7829641
NKI,55.36650114,-133.2163293
MCB,31.17547746,-90.46919403
YAS,-16.78326966,177.5162338
MUH,31.3498854,27.24992359
YTB,53.41650112,-129.2496944
ORG,5.80937738,-55.19094728
CGC,-5.4591291,148.5154698
IXG,15.85851795,74.61812451
MWM,43.91653933,-95.0997708
YBB,68.88311686,-89.84977081
LNC,-6.36663483,147.3662911
GDG,53.46652023,125.7996944
KSJ,35.42125667,26.90993124
BAE,44.38321236,6.66663481
SOM,8.94912145,-64.14562641
THS,17.22301374,99.82196332
SJH,10.76659662,-73.01648203
BMV,12.66663483,108.0497326
BSN,6.58326965,17.4999236
BGD,35.6498663,-101.3997135
GMT,65.40538577,-161.2771008
YSX,52.13319327,-128.0663101
LUV,-5.66659663,132.7163102
TLD,-22.18326966,29.11655844
RNJ,27.03323147,128.4330023
ASW,23.96493505,32.82158134
PNP,-8.77522917,148.2257257
AKY,20.13019479,92.88002291
